Category,Domain,Topic,Subtopic,Niche,Variant,Subvariant,Display Name,Hierarchy Level
3d_printing_service,professional_services,3d_printing_service,,,,,3D Printing Service,2
acoustical_consultant,professional_services,acoustical_consultant,,,,,Acoustical Consultant,2
adoption_services,professional_services,adoption_services,,,,,Adoption Services,2
advertising_agency,professional_services,advertising_agency,,,,,Advertising Agency,2
after_school_program,professional_services,after_school_program,,,,,After School Program,2
air_duct_cleaning_service,professional_services,air_duct_cleaning_service,,,,,Air Duct Cleaning Service,2
antenna_service,professional_services,antenna_service,,,,,Antenna Service,2
appliance_repair_service,professional_services,appliance_repair_service,,,,,Appliance Repair Service,2
appraisal_services,professional_services,appraisal_services,,,,,Appraisal Services,2
architect,professional_services,architect,,,,,Architect,2
architectural_designer,professional_services,architectural_designer,,,,,Architectural Designer,2
art_restoration_service,professional_services,art_restoration_service,,,,,Art Restoration Service,2
awning_supplier,professional_services,awning_supplier,,,,,Awning Supplier,2
bail_bonds_service,professional_services,bail_bonds_service,,,,,Bail Bonds Service,2
bank_equipment_service,professional_services,bank_equipment_service,,,,,Bank Equipment Service,2
bike_repair_maintenance,professional_services,bike_repair_maintenance,,,,,Bike Repair Maintenance,2
billing_services,professional_services,billing_services,,,,,Billing Services,2
bookbinding,professional_services,bookbinding,,,,,Bookbinding,2
bookkeeper,professional_services,bookkeeper,,,,,Bookkeeper,2
bus_rentals,professional_services,bus_rentals,,,,,Bus Rentals,2
business_consulting,professional_services,business_consulting,,,,,Business Consulting,2
calligraphy,professional_services,calligraphy,,,,,Calligraphy,2
car_broker,professional_services,car_broker,,,,,Car Broker,2
career_counseling,professional_services,career_counseling,,,,,Career Counseling,2
carpet_dyeing,professional_services,carpet_dyeing,,,,,Carpet Dyeing,2
cemeteries,professional_services,cemeteries,,,,,Cemeteries,2
certification_agency,professional_services,certification_agency,,,,,Certification Agency,2
day_care_preschool,professional_services,child_care_and_day_care,day_care_preschool,,,,Day Care Preschool,3
child_care_and_day_care,professional_services,child_care_and_day_care,,,,,Child Care And Day Care,2
industrial_cleaning_services,professional_services,cleaning_services,industrial_cleaning_services,,,,Industrial Cleaning Services,3
janitorial_services,professional_services,cleaning_services,janitorial_services,,,,Janitorial Services,3
office_cleaning,professional_services,cleaning_services,office_cleaning,,,,Office Cleaning,3
cleaning_services,professional_services,cleaning_services,,,,,Cleaning Services,2
clock_repair_service,professional_services,clock_repair_service,,,,,Clock Repair Service,2
commercial_printer,professional_services,commercial_printer,,,,,Commercial Printer,2
commercial_refrigeration,professional_services,commercial_refrigeration,,,,,Commercial Refrigeration,2
commissioned_artist,professional_services,commissioned_artist,,,,,Commissioned Artist,2
community_book_boxes,professional_services,community_book_boxes,,,,,Community Book Boxes,2
community_gardens,professional_services,community_gardens,,,,,Community Gardens,2
computer_hardware_company,professional_services,computer_hardware_company,,,,,Computer Hardware Company,2
blueprinters,professional_services,construction_services,blueprinters,,,,Blueprinters,3
construction_management,professional_services,construction_services,construction_management,,,,Construction Management,3
civil_engineers,professional_services,construction_services,engineering_services,civil_engineers,,,Civil Engineers,4
instrumentation_engineers,professional_services,construction_services,engineering_services,instrumentation_engineers,,,Instrumentation Engineers,4
mechanical_engineers,professional_services,construction_services,engineering_services,mechanical_engineers,,,Mechanical Engineers,4
engineering_services,professional_services,construction_services,engineering_services,,,,Engineering Services,3
inspection_services,professional_services,construction_services,inspection_services,,,,Inspection Services,3
blacksmiths,professional_services,construction_services,metal_materials_and_experts,blacksmiths,,,Blacksmiths,4
ironworkers,professional_services,construction_services,metal_materials_and_experts,ironworkers,,,Ironworkers,4
welders,professional_services,construction_services,metal_materials_and_experts,welders,,,Welders,4
metal_materials_and_experts,professional_services,construction_services,metal_materials_and_experts,,,,Metal Materials And Experts,3
road_contractor,professional_services,construction_services,road_contractor,,,,Road Contractor,3
gravel_professionals,professional_services,construction_services,stone_and_masonry,gravel_professionals,,,Gravel Professionals,4
lime_professionals,professional_services,construction_services,stone_and_masonry,lime_professionals,,,Lime Professionals,4
marble_and_granite_professionals,professional_services,construction_services,stone_and_masonry,marble_and_granite_professionals,,,Marble And Granite Professionals,4
masonry_contractors,professional_services,construction_services,stone_and_masonry,masonry_contractors,,,Masonry Contractors,4
stone_and_masonry,professional_services,construction_services,stone_and_masonry,,,,Stone And Masonry,3
wind_energy,professional_services,construction_services,wind_energy,,,,Wind Energy,3
construction_services,professional_services,construction_services,,,,,Construction Services,2
copywriting_service,professional_services,copywriting_service,,,,,Copywriting Service,2
courier_and_delivery_services,professional_services,courier_and_delivery_services,,,,,Courier And Delivery Services,2
crane_services,professional_services,crane_services,,,,,Crane Services,2
customs_broker,professional_services,customs_broker,,,,,Customs Broker,2
delegated_driver_service,professional_services,delegated_driver_service,,,,,Delegated Driver Service,2
diamond_dealer,professional_services,diamond_dealer,,,,,Diamond Dealer,2
digitizing_services,professional_services,digitizing_services,,,,,Digitizing Services,2
donation_center,professional_services,donation_center,,,,,Donation Center,2
duplication_services,professional_services,duplication_services,,,,,Duplication Services,2
e_commerce_service,professional_services,e_commerce_service,,,,,E Commerce Service,2
editorial_services,professional_services,editorial_services,,,,,Editorial Services,2
elder_care_planning,professional_services,elder_care_planning,,,,,Elder Care Planning,2
electrical_consultant,professional_services,electrical_consultant,,,,,Electrical Consultant,2
electronics_repair_shop,professional_services,electronics_repair_shop,,,,,Electronics Repair Shop,2
elevator_service,professional_services,elevator_service,,,,,Elevator Service,2
emergency_service,professional_services,emergency_service,,,,,Emergency Service,2
temp_agency,professional_services,employment_agencies,temp_agency,,,,Temp Agency,3
employment_agencies,professional_services,employment_agencies,,,,,Employment Agencies,2
engraving,professional_services,engraving,,,,,Engraving,2
environmental_abatement_services,professional_services,environmental_abatement_services,,,,,Environmental Abatement Services,2
environmental_testing,professional_services,environmental_testing,,,,,Environmental Testing,2
balloon_services,professional_services,event_planning,balloon_services,,,,Balloon Services,3
bartender,professional_services,event_planning,bartender,,,,Bartender,3
boat_charter,professional_services,event_planning,boat_charter,,,,Boat Charter,3
caricature,professional_services,event_planning,caricature,,,,Caricature,3
caterer,professional_services,event_planning,caterer,,,,Caterer,3
clown,professional_services,event_planning,clown,,,,Clown,3
dj_service,professional_services,event_planning,dj_service,,,,Dj Service,3
event_technology_service,professional_services,event_planning,event_technology_service,,,,Event Technology Service,3
face_painting,professional_services,event_planning,face_painting,,,,Face Painting,3
floral_designer,professional_services,event_planning,floral_designer,,,,Floral Designer,3
game_truck_rental,professional_services,event_planning,game_truck_rental,,,,Game Truck Rental,3
golf_cart_rental,professional_services,event_planning,golf_cart_rental,,,,Golf Cart Rental,3
henna_artist,professional_services,event_planning,henna_artist,,,,Henna Artist,3
kids_recreation_and_party,professional_services,event_planning,kids_recreation_and_party,,,,Kids Recreation And Party,3
magician,professional_services,event_planning,magician,,,,Magician,3
mohel,professional_services,event_planning,mohel,,,,Mohel,3
musician,professional_services,event_planning,musician,,,,Musician,3
officiating_services,professional_services,event_planning,officiating_services,,,,Officiating Services,3
party_and_event_planning,professional_services,event_planning,party_and_event_planning,,,,Party And Event Planning,3
party_bike_rental,professional_services,event_planning,party_bike_rental,,,,Party Bike Rental,3
party_bus_rental,professional_services,event_planning,party_bus_rental,,,,Party Bus Rental,3
party_character,professional_services,event_planning,party_character,,,,Party Character,3
audiovisual_equipment_rental,professional_services,event_planning,party_equipment_rental,audiovisual_equipment_rental,,,Audiovisual Equipment Rental,4
bounce_house_rental,professional_services,event_planning,party_equipment_rental,bounce_house_rental,,,Bounce House Rental,4
karaoke_rental,professional_services,event_planning,party_equipment_rental,karaoke_rental,,,Karaoke Rental,4
party_equipment_rental,professional_services,event_planning,party_equipment_rental,,,,Party Equipment Rental,3
personal_chef,professional_services,event_planning,personal_chef,,,,Personal Chef,3
photo_booth_rental,professional_services,event_planning,photo_booth_rental,,,,Photo Booth Rental,3
boudoir_photography,professional_services,event_planning,photographer,boudoir_photography,,,Boudoir Photography,4
event_photography,professional_services,event_planning,photographer,event_photography,,,Event Photography,4
session_photography,professional_services,event_planning,photographer,session_photography,,,Session Photography,4
photographer,professional_services,event_planning,photographer,,,,Photographer,3
silent_disco,professional_services,event_planning,silent_disco,,,,Silent Disco,3
sommelier_service,professional_services,event_planning,sommelier_service,,,,Sommelier Service,3
team_building_activity,professional_services,event_planning,team_building_activity,,,,Team Building Activity,3
trivia_host,professional_services,event_planning,trivia_host,,,,Trivia Host,3
valet_service,professional_services,event_planning,valet_service,,,,Valet Service,3
venue_and_event_space,professional_services,event_planning,venue_and_event_space,,,,Venue And Event Space,3
videographer,professional_services,event_planning,videographer,,,,Videographer,3
wedding_chapel,professional_services,event_planning,wedding_chapel,,,,Wedding Chapel,3
wedding_planning,professional_services,event_planning,wedding_planning,,,,Wedding Planning,3
event_planning,professional_services,event_planning,,,,,Event Planning,2
farm_equipment_repair_service,professional_services,farm_equipment_repair_service,,,,,Farm Equipment Repair Service,2
feng_shui,professional_services,feng_shui,,,,,Feng Shui,2
fingerprinting_service,professional_services,fingerprinting_service,,,,,Fingerprinting Service,2
food_and_beverage_consultant,professional_services,food_and_beverage_consultant,,,,,Food And Beverage Consultant,2
forestry_service,professional_services,forestry_service,,,,,Forestry Service,2
fortune_telling_service,professional_services,fortune_telling_service,,,,,Fortune Telling Service,2
cremation_services,professional_services,funeral_services_and_cemeteries,cremation_services,,,,Cremation Services,3
mortuary_services,professional_services,funeral_services_and_cemeteries,mortuary_services,,,,Mortuary Services,3
funeral_services_and_cemeteries,professional_services,funeral_services_and_cemeteries,,,,,Funeral Services And Cemeteries,2
furniture_rental_service,professional_services,furniture_rental_service,,,,,Furniture Rental Service,2
furniture_repair,professional_services,furniture_repair,,,,,Furniture Repair,2
furniture_reupholstery,professional_services,furniture_reupholstery,,,,,Furniture Reupholstery,2
genealogists,professional_services,genealogists,,,,,Genealogists,2
generator_installation_repair,professional_services,generator_installation_repair,,,,,Generator Installation Repair,2
goldsmith,professional_services,goldsmith,,,,,Goldsmith,2
graphic_designer,professional_services,graphic_designer,,,,,Graphic Designer,2
gunsmith,professional_services,gunsmith,,,,,Gunsmith,2
hazardous_waste_disposal,professional_services,hazardous_waste_disposal,,,,,Hazardous Waste Disposal,2
hydraulic_repair_service,professional_services,hydraulic_repair_service,,,,,Hydraulic Repair Service,2
hydro_jetting,professional_services,hydro_jetting,,,,,Hydro Jetting,2
ice_supplier,professional_services,ice_supplier,,,,,Ice Supplier,2
immigration_assistance_services,professional_services,immigration_assistance_services,,,,,Immigration Assistance Services,2
indoor_landscaping,professional_services,indoor_landscaping,,,,,Indoor Landscaping,2
internet_marketing_service,professional_services,internet_marketing_service,,,,,Internet Marketing Service,2
web_hosting_service,professional_services,internet_service_provider,web_hosting_service,,,,Web Hosting Service,3
internet_service_provider,professional_services,internet_service_provider,,,,,Internet Service Provider,2
data_recovery,professional_services,it_service_and_computer_repair,data_recovery,,,,Data Recovery,3
it_consultant,professional_services,it_service_and_computer_repair,it_consultant,,,,It Consultant,3
it_support_and_service,professional_services,it_service_and_computer_repair,it_support_and_service,,,,It Support And Service,3
